10:41:14	315
10:41:14	314
10:41:14	313
10:41:14	311
10:41:14	311
10:41:14	309
10:41:14	308
10:41:14	307
10:41:14	307
10:41:14	306
10:41:14	305
10:41:14	304
10:41:14	302
10:41:14	301
10:41:14	300
10:41:14	299
10:41:14	298
10:41:14	297
10:41:14	296
10:41:14	296
10:41:14	296
10:41:14	296
10:41:14	296
10:41:14	296
10:41:14	296
10:41:14	296
10:41:14	295
10:41:14	295
10:41:14	295
10:41:14	295
10:41:14	296
10:41:14	296
10:41:14	297
10:41:14	298
10:41:14	299
10:41:14	299
10:41:15	299
10:41:15	300
10:41:15	299
10:41:15	299
10:41:15	299
10:41:15	299
10:41:15	299
10:41:15	300
10:41:15	300
10:41:15	301
10:41:15	302
10:41:15	302
10:41:15	302
10:41:15	302
10:41:15	301
10:41:15	300
10:41:15	299
10:41:15	299
10:41:15	300
10:41:15	301
10:41:15	302
10:41:15	302
10:41:15	303
10:41:15	304
10:41:15	304
10:41:15	304
10:41:15	304
10:41:15	304
10:41:15	304
10:41:15	305
10:41:15	305
10:41:15	305
10:41:15	305
10:41:16	304
10:41:16	304
10:41:16	303
10:41:16	303
10:41:16	303
10:41:16	304
10:41:16	304
10:41:16	306
10:41:16	307
10:41:16	308
10:41:16	309
10:41:16	309
10:41:16	309
10:41:16	309
10:41:16	309
10:41:16	309
10:41:16	308
10:41:16	308
10:41:16	307
10:41:16	305
10:41:16	304
10:41:16	303
10:41:16	303
10:41:16	303
10:41:16	303
10:41:16	303
10:41:16	304
10:41:16	305
10:41:16	306
10:41:16	307
10:41:16	307
10:41:16	308
10:41:16	307
10:41:17	307
10:41:17	307
10:41:17	308
10:41:17	308
10:41:17	309
10:41:17	310
10:41:17	310
10:41:17	309
10:41:17	308
10:41:17	307
10:41:17	307
10:41:17	307
10:41:17	307
10:41:17	307
10:41:17	307
10:41:17	307
10:41:17	308
10:41:17	308
10:41:17	307
10:41:17	307
10:41:17	306
10:41:17	306
10:41:17	306
10:41:17	305
10:41:17	305
10:41:17	305
10:41:17	305
10:41:17	305
10:41:17	304
10:41:17	304
10:41:17	304
10:41:17	304
10:41:17	304
10:41:18	304
10:41:18	304
10:41:18	304
10:41:18	304
10:41:18	304
10:41:18	304
10:41:18	304
10:41:18	304
10:41:18	305
10:41:18	305
10:41:18	305
10:41:18	305
10:41:18	305
10:41:18	305
10:41:18	306
10:41:18	307
10:41:18	307
10:41:18	308
10:41:18	308
10:41:18	308
10:41:18	308
10:41:18	308
10:41:18	308
10:41:18	308
10:41:18	308
10:41:18	308
10:41:18	308
10:41:18	308
10:41:18	308
10:41:18	308
10:41:18	307
10:41:18	308
10:41:18	309
10:41:19	309
10:41:19	310
10:41:19	310
10:41:19	311
10:41:19	311
10:41:19	312
10:41:19	311
10:41:19	311
10:41:19	311
10:41:19	312
10:41:19	312
10:41:19	312
10:41:19	312
10:41:19	311
10:41:19	311
10:41:19	310
10:41:19	310
10:41:19	310
10:41:19	310
10:41:19	309
10:41:19	309
10:41:19	309
10:41:19	308
10:41:19	304
10:41:19	301
10:41:19	297
10:41:19	295
10:41:19	294
10:41:19	295
10:41:19	296
10:41:20	297
10:41:20	297
10:41:20	300
10:41:20	305
10:41:20	309
10:41:20	313
10:41:20	316
10:41:20	316
10:41:20	316
10:41:20	314
10:41:20	311
10:41:20	310
10:41:20	309
10:41:20	310
10:41:20	313
10:41:20	315
10:41:20	316
10:41:20	315
10:41:20	316
10:41:20	316
10:41:20	316
10:41:20	316
10:41:20	315
10:41:20	314
10:41:20	313
10:41:20	313
10:41:20	312
10:41:20	310
10:41:20	306
10:41:20	305
10:41:20	306
10:41:20	308
10:41:20	310
10:41:21	309
10:41:21	308
10:41:21	306
10:41:21	304
10:41:21	304
10:41:21	303
10:41:21	303
10:41:21	303
10:41:21	303
10:41:21	303
10:41:21	302
10:41:21	301
10:41:21	301
10:41:21	303
10:41:21	305
10:41:21	307
10:41:21	308
10:41:21	309
10:41:21	310
10:41:21	310
10:41:21	309
10:41:21	309
10:41:21	309
10:41:21	309
10:41:21	310
10:41:21	309
10:41:21	308
10:41:21	308
10:41:21	308
10:41:21	308
10:41:21	307
10:41:21	307
10:41:21	307
10:41:21	308
10:41:21	309
10:41:21	309
10:41:22	308
10:41:22	308
10:41:22	307
10:41:22	306
10:41:22	304
10:41:22	304
10:41:22	304
10:41:22	303
10:41:22	303
10:41:22	303
10:41:22	302
10:41:22	302
10:41:22	301
10:41:22	301
10:41:22	301
10:41:22	301
10:41:22	301
10:41:22	301
10:41:22	301
10:41:22	301
10:41:22	301
10:41:22	303
10:41:22	303
10:41:22	303
10:41:22	303
10:41:22	303
10:41:22	302
10:41:22	302
10:41:23	302
10:41:23	302
10:41:23	301
10:41:23	301
10:41:23	301
10:41:23	300
10:41:23	299
10:41:23	297
10:41:23	296
10:41:23	295
10:41:23	294
10:41:23	293
10:41:23	293
10:41:23	293
10:41:23	293
10:41:23	293
10:41:23	294
10:41:23	295
10:41:23	295
10:41:23	295
10:41:23	296
10:41:23	297
10:41:23	297
10:41:23	298
10:41:23	298
10:41:23	299
10:41:23	300
10:41:23	301
10:41:23	301
10:41:23	301
10:41:23	302
10:41:23	303
10:41:23	303
10:41:23	303
10:41:23	302
10:41:23	303
10:41:24	304
10:41:24	304
10:41:24	304
10:41:24	304
10:41:24	304
10:41:24	305
10:41:24	306
10:41:24	306
10:41:24	307
10:41:24	307
10:41:24	308
10:41:24	309
10:41:24	309
10:41:24	310
10:41:24	310
10:41:24	311
10:41:24	311
10:41:24	311
10:41:24	312
10:41:24	313
10:41:24	313
10:41:24	313
10:41:24	312
10:41:24	312
10:41:24	312
10:41:24	313
10:41:24	314
10:41:24	314
10:41:24	315
10:41:24	315
10:41:24	315
10:41:24	315
10:41:24	315
10:41:24	316
10:41:24	316
10:41:24	316
10:41:25	316
10:41:25	316
10:41:25	315
10:41:25	315
10:41:25	314
10:41:25	314
10:41:25	314
10:41:25	313
10:41:25	312
10:41:25	312
10:41:25	311
10:41:25	311
10:41:25	310
10:41:25	310
10:41:25	309
10:41:25	309
10:41:25	309
10:41:25	309
10:41:25	309
10:41:25	309
10:41:25	309
10:41:25	309
10:41:25	308
10:41:25	308
10:41:25	308
10:41:25	308
10:41:25	308
10:41:25	309
10:41:25	309
10:41:25	309
10:41:25	309
10:41:25	309
10:41:25	309
10:41:26	309
10:41:26	309
10:41:26	309
10:41:26	309
10:41:26	309
10:41:26	309
10:41:26	309
10:41:26	310
10:41:26	310
10:41:26	311
10:41:26	312
10:41:26	310
10:41:26	309
10:41:26	308
10:41:26	307
10:41:26	306
10:41:26	306
10:41:26	306
10:41:26	306
10:41:26	306
10:41:26	305
10:41:26	306
10:41:26	307
10:41:26	309
10:41:26	310
10:41:26	310
10:41:26	309
10:41:26	311
10:41:26	312
10:41:26	316
10:41:26	322
10:41:26	326
10:41:26	327
10:41:27	325
10:41:27	324
10:41:27	323
10:41:27	322
10:41:27	319
10:41:27	317
10:41:27	316
10:41:27	316
10:41:27	318
10:41:27	318
10:41:27	318
10:41:27	319
10:41:27	319
10:41:27	317
10:41:27	314
10:41:27	310
10:41:27	306
10:41:27	301
10:41:27	297
10:41:27	294
10:41:27	294
10:41:27	294
10:41:27	295
10:41:27	295
10:41:27	296
10:41:27	295
10:41:27	294
10:41:27	293
10:41:27	292
10:41:27	292
10:41:27	294
10:41:27	295
10:41:27	297
10:41:28	297
10:41:28	298
10:41:28	297
10:41:28	296
10:41:28	296
10:41:28	294
10:41:28	292
10:41:28	292
10:41:28	292
10:41:28	292
10:41:28	292
10:41:28	292
10:41:28	293
10:41:28	294
10:41:28	295
10:41:28	295
10:41:28	297
10:41:28	301
10:41:28	304
10:41:28	304
10:41:28	304
10:41:28	303
10:41:28	303
10:41:28	304
10:41:28	304
10:41:28	304
10:41:28	304
10:41:28	304
10:41:28	303
10:41:28	303
10:41:28	303
10:41:28	304
10:41:28	304
10:41:29	305
10:41:29	305
10:41:29	306
10:41:29	307
10:41:29	308
10:41:29	308
10:41:29	308
10:41:29	308
10:41:29	308
10:41:29	308
10:41:29	307
10:41:29	307
10:41:29	307
10:41:29	306
10:41:29	306
10:41:29	305
10:41:29	305
10:41:29	305
10:41:29	305
10:41:29	305
10:41:29	305
10:41:29	305
10:41:29	306
10:41:29	306
10:41:29	306
10:41:29	306
10:41:29	306
10:41:29	306
10:41:29	306
10:41:29	306
10:41:29	306
10:41:29	306
10:41:29	306
10:41:30	306
10:41:30	305
10:41:30	306
10:41:30	306
10:41:30	306
10:41:30	307
10:41:30	307
10:41:30	307
10:41:30	308
10:41:30	308
10:41:30	306
10:41:30	303
10:41:30	301
10:41:30	300
10:41:30	301
10:41:30	300
10:41:30	298
10:41:30	293
10:41:30	288
10:41:30	291
10:41:30	297
10:41:30	299
10:41:30	299
10:41:30	296
10:41:30	295
10:41:30	299
10:41:30	310
10:41:30	317
10:41:30	323
10:41:30	334
10:41:30	346
10:41:30	354
10:41:30	369
10:41:31	388
10:41:31	397
10:41:31	397
10:41:31	400
10:41:31	403
10:41:31	402
10:41:31	405
10:41:31	395
10:41:31	376
10:41:31	356
10:41:31	337
10:41:31	320
10:41:31	305
10:41:31	294
10:41:31	286
10:41:31	282
10:41:31	278
10:41:31	276
10:41:31	275
10:41:31	274
10:41:31	275
10:41:31	276
10:41:31	278
10:41:31	280
10:41:31	283
10:41:31	286
10:41:31	288
10:41:31	290
10:41:31	292
10:41:31	295
10:41:31	297
10:41:31	299
10:41:31	300
10:41:32	303
10:41:32	303
10:41:32	303
10:41:32	302
